tract2010,town,totalMathAvgScaleScoreZ-CSDE2013,totalReadAvgScaleScoreZ-CSDE2013,collegeZ-ACS0812,publicassistZ-ACS0812,povertyZ-ACS0812,unemploymentZ-ACS0812,owneroccupiedZ-ACS0812,vacancyZ-ACS0812,employment_access_index-LAIv2,job_diversity_index-LAIv2,jobchangeZ-ACS0812,crimeZ-UCR2010,index2014,level2014
1756,Wallingford,-0.324419127,-0.022147608,-0.125864653,0.596765637,0.55889979,0.418463543,0.751316941,0.300955991,-0.310147248,-0.027454576,-0.117898108,0.439804456,0.178189586,Moderate
1757,Wallingford,-0.324419127,-0.022147608,0.278468367,0.075476792,0.726992457,0.675698188,0.719991809,0.729337056,-0.3665022,-0.114352515,-0.117898108,0.439804456,0.225037464,Moderate
1758,Wallingford,-0.324419127,-0.022147608,0.476598377,0.624860258,0.775891814,0.383020121,1.043809096,0.589438687,-0.20413328,-0.691522269,-0.117898108,0.439804456,0.247775201,High
1759,Wallingford,-0.324419127,-0.022147608,0.016543825,0.153434671,0.43486361,-0.301149627,-0.013391393,0.018157072,-0.31333624,-0.516111639,-0.117898108,0.439804456,-0.045470842,Low
1760,Wallingford,-0.324419127,-0.022147608,0.414194888,0.696038871,0.542516157,0.949256247,1.111613509,0.535845011,-0.51168953,-0.482888995,-0.117898108,0.439804456,0.269185481,High
1801,East Haven,-0.415181067,-0.721949399,-0.628098748,0.17640737,0.159312145,-0.108778257,0.239843517,-0.058239996,-0.478270721,0.300296637,-0.393513223,-0.544706994,-0.206073228,Low
1802,East Haven,-0.415181067,-0.721949399,-0.871553133,-0.230044852,0.153490238,0.398945035,-0.080768214,0.025270969,-0.095168043,0.608576638,-0.393513223,-0.544706994,-0.180550171,Low
1803,East Haven,-0.415181067,-0.721949399,-0.960250438,-0.605348261,-0.337104772,0.389834931,-0.666169503,-0.30472724,-0.206712115,0.521577113,-0.393513223,-0.544706994,-0.353687581,Low
1804,East Haven,-0.415181067,-0.721949399,-0.917264705,0.183232594,0.395075484,-0.305045645,0.505428467,0.669101999,-0.0800045,0.695135047,-0.393513223,-0.544706994,-0.077474329,Low
1805,East Haven,-0.415181067,-0.721949399,-0.891474471,0.136226726,0.625521643,-0.158906864,0.508690687,0.450957164,-0.137291754,0.378289603,-0.393513223,-0.544706994,-0.096944829,Low
1806.01,East Haven,-0.415181067,-0.721949399,-1.192303655,0.008343155,-0.013264297,0.046088579,0.741543673,0.860795895,-0.335669089,0.352754868,-0.393513223,-0.544706994,-0.133921796,Low
1806.02,East Haven,-0.415181067,-0.721949399,-0.526182281,0.608011304,0.564567255,-0.158591611,1.035758178,0.636916923,-0.269075309,0.131047726,-0.393513223,-0.544706994,-0.004408208,Low
1841,Branford,0.347219228,0.203772655,0.403002364,0.249757448,0.640701327,0.011741357,-0.846117499,0.175422689,-0.447198807,0.118823766,-0.00529642,-0.300511369,0.045943062,Moderate
1842,Branford,0.347219228,0.203772655,0.440004857,0.642210981,0.418130003,0.612583562,0.242740825,0.468123827,-0.355374367,0.475537972,-0.00529642,-0.300511369,0.265761813,High
1843,Branford,0.347219228,0.203772655,0.308770275,0.306785696,0.555410539,0.291348901,0.249707364,0.473343387,-0.497674691,0.559064996,-0.00529642,-0.300511369,0.207661714,Moderate
1844,Branford,0.347219228,0.203772655,0.643568627,0.59257626,0.218641977,0.266966698,0.306632168,-0.6534539,-0.636276085,0.160268118,-0.00529642,-0.300511369,0.09534233,Moderate
1845,Branford,0.347219228,0.203772655,0.374543608,0.511315513,0.567635867,-0.012708621,0.873989679,0.751188703,-0.53886966,-0.232313,-0.00529642,-0.300511369,0.211663849,Moderate
1846,Branford,0.347219228,0.203772655,1.359304287,0.555342302,0.540946747,0.643368143,0.857737096,-0.452456283,-0.75566584,-0.372890162,-0.00529642,-0.300511369,0.218405865,Moderate
1847,Branford,0.347219228,0.203772655,0.383402912,0.409987768,0.127607462,-0.124624227,0.491146601,0.696086525,-0.481082096,-0.057362619,-0.00529642,-0.300511369,0.140862202,Moderate
1861,North Branford,0.51059072,0.853982192,-0.006277152,0.71988524,0.732584375,0.40967052,0.702862936,0.43582561,-0.583284002,-0.4193354,1.052279991,0.322940804,0.394310486,High
1862,North Branford,0.51059072,0.853982192,0.367383742,0.685488022,0.593100348,0.833248343,0.95111109,0.807626127,-0.699463286,-0.350675872,1.052279991,0.322940804,0.493967685,Very High
1901,Guilford,1.286605307,1.267250966,0.383084284,0.447076622,0.088928607,0.528412438,0.366538161,0.460032748,-0.716730626,-0.188517199,0.551863262,0.301851293,0.398032988,High
1902,Guilford,1.286605307,1.267250966,1.098739979,0.740995258,0.574498716,0.47450473,0.67707099,-2.258341618,-0.823098544,-0.194287812,0.551863262,0.301851293,0.30813771,High
1903.01,Guilford,1.286605307,1.267250966,0.99619393,0.519007938,0.796160466,0.686750939,1.070138155,0.584161695,-0.84264597,-0.136003517,0.551863262,0.301851293,0.590111205,Very High
1903.02,Guilford,1.286605307,1.267250966,0.563390555,0.639955075,0.407752613,0.117108815,0.859684556,0.470175985,-0.782631315,-0.124138463,0.551863262,0.301851293,0.463239054,Very High
1903.03,Guilford,1.286605307,1.267250966,0.681428907,0.750794506,0.849577718,0.990610978,0.965470544,1.019442777,-0.8739595,-0.365667271,0.551863262,0.301851293,0.618772457,Very High
1941,Madison,1.291143404,1.33888422,1.299225487,0.514564182,0.72497991,0.158799612,0.502893853,-2.171925839,-0.875832937,-0.104800005,0.124814959,0.775469491,0.298184695,High
1942.01,Madison,1.291143404,1.33888422,1.351247635,0.792423825,0.74420598,0.726358924,0.963975493,0.451454126,-0.893633305,-0.133321747,0.124814959,0.775469491,0.627751917,Very High
1942.02,Madison,1.291143404,1.33888422,1.315849465,0.725431634,0.832629578,0.465893947,0.928052269,0.374580873,-0.89863557,-0.016000153,0.124814959,0.775469491,0.604842843,Very High
2001,Bethel,1.114157621,1.267250966,0.043094336,0.117138835,0.239717955,-0.2379435,0.011988173,0.545829096,-0.357091982,-0.512441121,1.600329119,0.880641886,0.392722615,High
2002,Bethel,1.114157621,1.267250966,0.202132174,0.529659123,0.664813984,0.020622413,-0.007736114,0.741564201,-0.339626411,-0.287714246,1.600329119,0.880641886,0.53217456,Very High
2003.01,Bethel,1.114157621,1.267250966,0.679939864,0.439816466,0.744687093,0.907382308,0.90155153,0.886983146,-0.284701755,-0.439519509,1.600329119,0.880641886,0.724876561,Very High
2003.02,Bethel,1.114157621,1.267250966,0.851024961,0.669538661,0.754672295,0.358247111,0.92085503,0.437249144,-0.634177367,-0.52554027,1.600329119,0.880641886,0.64118743,Very High
2051,Brookfield,0.796490831,1.107453707,0.781247834,0.437583778,0.513673194,0.844514345,0.7235818,-0.412618715,-0.740779048,-0.562551827,-1.30629877,0.991500927,0.264483171,High
2052,Brookfield,0.796490831,1.107453707,1.16610782,0.683665255,0.800066604,0.791355895,0.807021045,0.085813379,-0.792414398,-0.573160884,-1.30629877,0.991500927,0.379800117,High
2053,Brookfield,0.796490831,1.107453707,0.708081162,0.609922993,0.781867421,0.779434592,0.568664937,0.323223482,-0.442326341,-0.565288716,-1.30629877,0.991500927,0.362727186,High
2101,Danbury,-0.41064297,-0.633785393,-2.062881331,-0.818892484,-0.939514676,0.062105216,-1.69314506,-0.890886712,0.293730507,0.466157492,0.531621947,0.314679879,-0.481787799,Very Low
2102,Danbury,-0.41064297,-0.633785393,-1.834703212,0.028630606,-0.695457689,0.690786902,-1.542224684,0.082562871,0.41632549,0.497290304,0.531621947,0.314679879,-0.212909663,Low
2103,Danbury,-0.41064297,-0.633785393,-1.02674199,0.097485219,0.059242964,-0.855102582,-0.800751356,-0.598916883,0.456346764,0.509181415,0.531621947,0.314679879,-0.196448582,Low
2104,Danbury,-0.41064297,-0.633785393,-0.400611692,0.094372691,0.022046045,-0.273965682,-0.329926415,0.129704567,0.284036647,0.190820856,0.531621947,0.314679879,-0.04013746,Low
2105,Danbury,-0.41064297,-0.633785393,0.213370843,0.459926189,-0.063971454,0.423860964,0.361195278,-0.343388449,-0.36624071,-0.981870788,0.531621947,0.314679879,-0.041270389,Low
2106,Danbury,-0.41064297,-0.633785393,-1.028988037,-0.197940262,-0.056901714,-0.411307091,-0.916699454,0.0035074,-0.000533752,-0.252226356,0.531621947,0.314679879,-0.25493465,Low
2107.01,Danbury,-0.41064297,-0.633785393,-2.11902689,-0.305656793,0.444531297,0.014851278,-1.211635977,-0.586202448,0.0621004,0.047999022,0.531621947,0.314679879,-0.320930554,Low
2107.02,Danbury,-0.41064297,-0.633785393,-0.799825461,-0.202361222,-0.5350604,0.594133876,-0.8166387,0.08933367,-0.108954446,-0.491732414,0.531621947,0.314679879,-0.205769303,Low
2108,Danbury,-0.41064297,-0.633785393,0.529081293,0.727317988,0.448597062,0.932698601,0.698595505,0.270294102,-0.43346548,-1.000356972,0.531621947,0.314679879,0.164552963,Moderate
2109,Danbury,-0.41064297,-0.633785393,0.632994538,0.563321966,0.529736623,0.904954905,0.724406166,0.248779289,-0.535678446,-0.438577004,0.531621947,0.314679879,0.202650958,Moderate
2110,Danbury,-0.41064297,-0.633785393,-0.163166647,0.734180634,0.608398776,0.32030431,0.447726246,0.704454417,-0.406555907,0.056510538,0.531621947,0.314679879,0.175310486,Moderate
2111,Danbury,-0.41064297,-0.633785393,-1.61327241,0.825393556,0.918393244,-1.915295876,-2.089962149,1.102766097,-0.600161711,-0.193196265,0.531621947,0.314679879,-0.313621838,Low
2112,Danbury,-0.41064297,-0.633785393,0.405805703,0.711650339,0.247432123,0.326871035,0.153503172,0.273813655,-0.242257813,0.260033319,0.531621947,0.314679879,0.161560416,Moderate
2113,Danbury,-0.41064297,-0.633785393,0.432509643,0.528334355,0.734833309,0.226443408,0.853667568,-0.340055576,-0.491288682,-0.263264134,0.531621947,0.314679879,0.12358778,Moderate
2114,Danbury,-0.41064297,-0.633785393,0.845724581,0.522031889,0.644709851,0.482729128,0.554620223,0.446620997,-0.19620341,-0.358778759,0.531621947,0.314679879,0.228610664,Moderate
2201,New Fairfield,0.82825751,0.622551679,0.877098079,0.624002481,0.844504424,0.432353865,0.94599164,0.235584669,-0.788350873,-0.311569739,-0.568425163,1.241334282,0.415277738,High
2202,New Fairfield,0.82825751,0.622551679,0.410558061,0.744994956,0.818756834,0.10697836,0.994023151,0.278324885,-0.808091072,-0.298816729,-0.568425163,1.241334282,0.364203896,High
2203,New Fairfield,0.82825751,0.622551679,0.895276477,0.590792579,0.777865449,-0.135669749,0.924459738,-1.965254259,-0.810728762,-0.379350005,-0.568425163,1.241334282,0.168425815,Moderate
2301,Newtown,1.799410268,1.548273732,1.019039561,0.700203119,0.918393244,0.276832192,0.988375843,-0.152081944,-0.754837661,-0.609333593,0.013043453,1.046080509,0.56611656,Very High
2302,Newtown,1.799410268,1.548273732,0.760742984,0.804803355,0.616217869,0.508296468,0.832760541,0.568457069,-0.660180922,-0.193159843,0.013043453,1.046080509,0.637062124,Very High
2303,Newtown,1.799410268,1.548273732,1.072812051,0.679743055,0.479736668,0.633770208,1.150410815,-0.152345526,-0.697961613,-0.436569289,0.013043453,1.046080509,0.594700361,Very High
2304,Newtown,1.799410268,1.548273732,0.460039032,0.554483235,0.583136964,0.696000676,0.828006886,0.724017024,-0.743081335,-0.561196559,0.013043453,1.046080509,0.579017824,Very High
2305.01,Newtown,1.799410268,1.548273732,1.11112502,0.32884192,0.200408592,0.301994438,1.010727321,0.211448749,-0.800887121,-0.647347713,0.013043453,1.046080509,0.510259931,Very High
2305.02,Newtown,1.799410268,1.548273732,0.630589461,0.621048571,0.596692691,0.417206671,0.769007574,0.55893656,-0.745805952,-0.703040344,0.013043453,1.046080509,0.5459536,Very High
2401,Redding,1.567967321,1.179086961,1.438148409,0.782406007,0.298991741,-0.432680591,0.590693657,-0.530648099,-0.692255856,-0.475056632,0.830770412,1.044515152,0.466828207,Very High
2402,Redding,1.567967321,1.179086961,1.153167678,0.632166182,0.583035592,0.79677559,0.945430597,0.31790032,-0.739930875,-0.484223321,0.830770412,1.044515152,0.652221801,Very High
2451,Ridgefield,1.658729261,1.592355735,1.388957954,0.80268088,0.847284089,0.571533534,0.955647373,0.881633621,-0.631078553,-0.486505562,0.591126307,1.321919573,0.791190351,Very High
2452,Ridgefield,1.658729261,1.592355735,1.54161446,0.584548077,0.590384837,0.833928271,0.498294684,0.734809441,-0.597090645,-0.618462052,0.591126307,1.321919573,0.727679829,Very High
2453,Ridgefield,1.658729261,1.592355735,1.291248095,0.523547788,0.449692393,0.532938367,0.278501918,0.41612487,-0.504633076,-0.395369285,0.591126307,1.321919573,0.646348495,Very High
2454,Ridgefield,1.658729261,1.592355735,1.347278136,0.498894506,0.757395534,0.725309224,0.834638447,0.422460794,-0.614968765,-0.514928718,0.591126307,1.321919573,0.718350836,Very High
2455,Ridgefield,1.658729261,1.592355735,1.879968987,0.764212369,0.639054024,0.79434873,0.812397006,0.567890413,-0.509902937,-0.367222118,0.591126307,1.321919573,0.812073112,Very High
2456,Ridgefield,1.658729261,1.592355735,1.560410806,0.655499853,0.652440482,0.569474818,0.921394504,0.57773989,-0.579399355,-0.539562799,0.591126307,1.321919573,0.748510756,Very High
2501,Bridgewater,1.400057732,1.51521223,0.458249933,0.500697692,0.761424073,0.548574149,0.708335389,-0.586679386,-0.896464474,-0.500229065,-0.608841334,1.014186368,0.359543609,High
2531,New Milford,0.020476244,0.280916159,-0.32815253,0.624860258,0.515671811,0.419289924,0.217136833,-0.758208887,-0.835857218,0.657202356,-0.117631783,0.639228437,0.111244301,Moderate
2532,New Milford,0.020476244,0.280916159,0.359045432,0.657991104,0.583309155,0.381583574,0.656963588,0.286356197,-0.876218787,-0.298905234,-0.117631783,0.639228437,0.214426174,Moderate
2533,New Milford,0.020476244,0.280916159,0.524827215,0.687505635,0.54065453,0.17126564,0.342483327,0.76385595,-0.775161697,-0.649625148,-0.117631783,0.639228437,0.202399542,Moderate
2534,New Milford,0.020476244,0.280916159,0.555915716,0.647922151,0.438831724,0.313297853,0.751036606,-0.198980465,-0.858713408,-0.466494397,-0.117631783,0.639228437,0.167150403,Moderate
2535,New Milford,0.020476244,0.280916159,-0.006221944,0.730698705,0.707156993,0.026128505,0.994028863,0.225125824,-0.963605279,-0.195319097,-0.117631783,0.639228437,0.195081802,Moderate
2536,New Milford,0.020476244,0.280916159,-0.335309549,-0.169307359,0.310804087,-0.199634969,-0.177272241,-0.610812139,-0.777970412,-0.077997339,-0.117631783,0.639228437,-0.101209239,Low
2571,Sherman,0.297300161,-0.077250111,1.004393553,0.651246218,0.732521813,0.755649671,0.91232497,-1.46282972,-0.936024929,-0.351348651,-0.814514903,1.152549214,0.155334774,Moderate
2572,Bridgeport,-1.812914943,-1.774407209,-1.470002422,-0.512410444,-0.046708414,-0.332269934,-1.532285276,-0.860666824,0.696235873,0.517397942,-0.286137766,-1.032792511,-0.703913494,Very Low
2602,North Canaan,0.242842997,-0.104801363,-0.735851998,-0.036236472,0.165860683,0.025001769,0.15813222,-0.547600721,-1.036370953,-0.449816849,-1.184353915,0.75212978,-0.229255402,Low
2611,Salisbury,1.05516236,1.300312468,0.490962577,0.511509837,0.616879508,0.928116274,-0.126629384,-3.505407266,-1.046920976,0.164920637,-0.516760969,0.809754469,0.056824961,Moderate
2621,Sharon,-0.197352412,-0.617254643,-0.081617986,0.585444246,0.50253014,0.812517496,0.615534851,-2.92709466,-1.040355315,0.046789711,0.477790728,0.81995986,-0.083592332,Low
2632,Cornwall,NA,NA,0.827279442,0.230718326,0.178320854,0.586917508,0.558404173,-3.71073027,-1.042854675,-0.323105474,-0.534540116,0.597936043,-0.263165419,Low
2651,Warren,-0.038519017,0.457244169,0.345581456,0.731033168,0.406015874,0.473820811,0.822362398,-1.733731142,-1.016896882,-0.422237773,-0.471473081,1.294165067,0.070613754,Moderate
2661,Kent,0.837333704,1.002758951,0.527042243,0.722669588,0.194771645,1.079763332,-0.300542212,-2.112589984,-1.000034463,0.072095776,3.303755684,0.970558169,0.441465203,Very High
2671,Washington,1.400057732,1.51521223,0.287352779,0.657256453,0.438987835,0.874508707,0.397053766,-2.044005155,-0.966648064,-0.132139328,-0.294073155,0.895873539,0.252453112,High
2681,Roxbury,1.400057732,1.51521223,0.876936908,0.78239028,0.556561033,0.62299972,0.770576085,-0.905790773,-0.916047458,-0.318241147,2.206836608,1.247925901,0.65328476,Very High
2901,Barkhamsted,0.714805085,0.561938925,0.400626882,0.735340349,0.800918323,0.487625785,0.940521057,0.030984092,-0.976235524,-0.454462339,14.46675141,1.223375485,1.577682461,Very High
2931,Colebrook,0.133928669,0.132139401,0.143534103,0.789230057,0.451355893,0.463134356,0.90941092,-0.852670698,-1.047570119,-0.540669494,NA,1.009991702,0.144710435,Moderate
2961,Goshen,-0.038519017,0.457244169,0.616032334,0.631800913,0.113142792,0.682956573,0.882565147,-1.666448435,-1.02237788,-0.437070531,0.908882113,1.195987859,0.193683003,Moderate
2983,Harwinton,0.651271727,0.782348938,-0.470883964,0.44084817,0.522360367,-0.405394218,0.894248982,-0.44716741,-0.860587932,-0.619305509,0.486759407,1.176800012,0.179274881,Moderate
2984,Harwinton,0.651271727,0.782348938,0.440642829,0.547052357,0.48267603,1.21374616,1.044134712,0.897545258,-0.906007951,-0.423883483,0.486759407,1.176800012,0.532757166,Very High
3001,Litchfield,1.014319487,0.898064195,0.252379765,0.281232849,-0.132387455,0.495533666,0.335362375,-2.288356893,-0.968119223,-0.394154447,-0.6608174,0.938584538,-0.019029879,Low
3004,Litchfield,1.014319487,0.898064195,0.88756278,0.596715234,0.794478957,1.073474591,0.463448782,-0.458281404,-0.919680699,-0.418599646,-0.6608174,0.938584538,0.350772451,High
3005,Litchfield,1.014319487,0.898064195,0.700375021,0.773870675,0.159509889,0.618890074,0.590872533,-0.022641364,-0.918900946,-0.179419547,-0.6608174,0.938584538,0.32605893,High
3031,Morris,-0.038519017,0.457244169,0.204760259,0.611740951,0.408063722,0.854403197,0.686983162,-1.937090982,-0.956753613,-0.293024933,2.487316538,1.186803619,0.305993923,High
3061,New Hartford,1.322910083,1.289291967,0.407421443,0.660579759,0.625021546,0.407903547,0.866287623,-0.095047609,-0.912187666,-0.435011417,0.5478988,1.194367471,0.489952962,Very High
3101,Torrington,-0.201890509,0.132139401,-0.520216643,0.031305784,-0.119953495,0.14025763,-0.149403192,0.689081086,-0.572925733,-0.287263261,-0.031385439,0.00245239,-0.073983498,Low
3102,Torrington,-0.201890509,0.132139401,-1.179426108,-1.420344834,-1.139960744,-0.501587896,-1.202949605,-0.770810868,-0.574998243,-0.271932877,-0.031385439,0.00245239,-0.596724611,Very Low
3103,Torrington,-0.201890509,0.132139401,-0.89835086,-1.172660534,-0.754449629,-2.83605506,-1.400212707,-0.484602113,-0.549279303,-0.463382138,-0.031385439,0.00245239,-0.721473042,Very Low
3104,Torrington,-0.201890509,0.132139401,-0.562108021,0.651329106,0.743226451,0.537361148,0.699315414,0.522198657,-0.618274473,-0.664167064,-0.031385439,0.00245239,0.100849755,Moderate
3105,Torrington,-0.201890509,0.132139401,-0.450879266,-0.285652777,-0.297899256,-0.542634205,0.234810586,0.883464946,-0.608183641,-0.410238031,-0.031385439,0.00245239,-0.13132465,Low
3106.01,Torrington,-0.201890509,0.132139401,-0.110107618,0.497592516,0.533536755,0.101931044,1.043388632,0.149622851,-0.850504563,-0.151986029,-0.031385439,0.00245239,0.092899119,Moderate
3106.02,Torrington,-0.201890509,0.132139401,-0.298032648,0.57800028,0.50165584,0.505083318,0.58811499,1.03415943,-0.73381902,-0.44556244,-0.031385439,0.00245239,0.135909633,Moderate
3107,Torrington,-0.201890509,0.132139401,-0.436567416,0.016152748,-0.171669176,0.677059206,0.414498632,-1.332583526,-0.859042648,-0.245865408,-0.031385439,0.00245239,-0.169725145,Low
3108.01,Torrington,-0.201890509,0.132139401,-0.927613332,-0.29948159,-0.532708274,-0.181595513,0.001604942,-0.48670653,-0.678550498,-0.602014368,-0.031385439,0.00245239,-0.317145777,Low
3108.03,Torrington,-0.201890509,0.132139401,-1.124520233,0.143756251,0.238585698,-0.019736618,-0.394918334,-1.294266923,-0.631428093,-0.089486234,-0.031385439,0.00245239,-0.27255822,Low
3108.04,Torrington,-0.201890509,0.132139401,-1.443632838,0.313059751,-0.187081152,-0.640794003,-0.072455906,-0.304520081,-0.890511899,0.050780952,-0.031385439,0.00245239,-0.272819944,Low
3201,Winchester,-0.63754782,-0.628275143,-0.937271441,-0.181693616,0.130142675,0.013394048,-0.295078612,-0.564414081,-0.951230645,-0.30576961,0.000713677,0.21813529,-0.34490794,Low
3202,Winchester,-0.63754782,-0.628275143,0.156843916,0.378757621,0.65620564,0.178993645,0.489367772,-1.199498771,-0.970717851,-0.318267048,0.000713677,0.21813529,-0.139607423,Low
3301,Hartland,0.052242923,0.132139401,0.116593453,0.547466017,0.537707284,0.579075537,0.92167049,0.076702717,-1.021213002,-0.448519085,-1.059291638,1.198189142,0.136063603,Moderate
3411,Beacon Falls,0.288223967,0.363569914,0.129907524,0.612683208,0.497200631,-0.039933632,0.798115757,0.351320947,-0.689596922,-0.22622805,-0.817778762,0.605188046,0.156056052,Moderate
3421,Bethlehem,0.560509787,0.81541044,0.16907129,0.491683257,0.657197053,0.395160717,0.739514168,0.109755791,-0.927334366,-0.268899116,1.20720283,1.206236053,0.429625659,High
3431.01,Cheshire,0.483362138,0.716225934,-0.274317139,0.758863975,0.781701803,0.715966704,0.859316737,0.98747112,-0.432831923,-0.802375964,-0.252826541,0.843140589,0.365308119,High
3431.02,Cheshire,0.483362138,0.716225934,1.049430825,0.553099248,0.67426746,0.790041444,0.554990768,0.889967849,-0.504385887,-0.445364093,-0.252826541,0.843140589,0.445995811,Very High
3432,Cheshire,0.483362138,0.716225934,0.505261264,0.74684283,0.697860267,0.492762902,0.563994425,0.636970667,-0.484927601,-0.757177875,-0.252826541,0.843140589,0.34929075,High
3433,Cheshire,0.483362138,0.716225934,1.123318149,0.712452399,0.436848987,0.679056436,0.820041831,-0.099697206,-0.549122336,-0.147900184,-0.252826541,0.843140589,0.397075017,High
3434,Cheshire,0.483362138,0.716225934,1.292305479,0.794698988,0.723792823,0.455485247,0.835494481,0.876098156,-0.604639098,-0.233275715,-0.252826541,0.843140589,0.494155207,Very High
3441,Middlebury,1.091467136,0.898064195,0.676777501,0.384519708,0.675620319,-0.072418733,0.909425186,0.79006515,-0.553903827,0.964154522,2.497730348,0.746137399,0.750636575,Very High
3442,Middlebury,1.091467136,0.898064195,1.121844706,0.744686757,0.599674468,-1.278518656,1.085611625,0.400370574,-0.732541513,-0.375299842,2.497730348,0.746137399,0.566602266,Very High
3451,Naugatuck,-0.392490582,-0.760521151,0.055135056,-0.223045669,-0.221352536,-0.648929157,-0.199577943,0.061198393,-0.453204702,-0.373426901,0.181191603,0.270990533,-0.225336088,Low
3452.01,Naugatuck,-0.392490582,-0.760521151,-0.840602096,0.109706007,-0.033432735,0.249406327,0.376557187,-0.220452099,-0.537511482,-0.192000669,0.181191603,0.270990533,-0.149096596,Low
3452.02,Naugatuck,-0.392490582,-0.760521151,-0.580417575,0.594768771,0.73624143,0.032217039,0.971146845,0.993710099,-0.652528919,-0.278830702,0.181191603,0.270990533,0.092956449,Moderate
3453,Naugatuck,-0.392490582,-0.760521151,-0.67391245,-0.205449515,-0.027637242,-0.000172606,-0.340890903,-0.171305295,-0.591874496,-0.099243115,0.181191603,0.270990533,-0.234276268,Low
3454,Naugatuck,-0.392490582,-0.760521151,-0.268792678,0.126299835,0.215656494,0.075270639,0.092724981,0.741391543,-0.53592554,-0.059799875,0.181191603,0.270990533,-0.026167017,Low
3461.01,Oxford,0.610428854,0.881533444,0.252926668,0.579831973,0.461913756,0.242693327,0.891102591,0.53655772,-0.747772103,-0.374152305,2.664095799,1.096911795,0.591339293,Very High
3461.02,Oxford,0.610428854,0.881533444,0.355582879,0.681687872,0.838252007,0.374808431,0.980668645,0.561747339,-0.744155373,-0.455976075,2.664095799,1.096911795,0.653798801,Very High
3471,Prospect,0.288223967,0.363569914,0.176446218,0.520280363,0.672386939,0.465431851,1.066516984,0.87550533,-0.60270706,-0.339186377,0.382677575,1.031662107,0.408400651,High
3472,Prospect,0.288223967,0.363569914,-0.407842682,0.607738877,0.426014008,0.114671989,1.055744253,0.586505388,-0.625686012,-0.388287204,0.382677575,1.031662107,0.286249348,High
3481.11,Southbury,1.091467136,0.898064195,0.035094154,0.438938808,0.622489434,0.010124784,0.801293483,0.177679146,-0.847360946,-0.465065307,-0.811117617,0.875566706,0.235597831,High
3481.22,Southbury,1.091467136,0.898064195,0.999007646,0.705742735,0.637439927,0.622978476,0.871234406,0.947751323,-0.763487151,-0.39188291,-0.811117617,0.875566706,0.473563739,Very High
3481.23,Southbury,1.091467136,0.898064195,0.451222342,0.643498851,0.277730016,0.769853713,1.037802389,0.131028481,-0.740201435,-0.903330385,-0.811117617,0.875566706,0.310132033,High
3481.24,Southbury,1.091467136,0.898064195,1.166976358,0.204065624,0.516564764,0.745316892,0.138363628,0.018063643,-0.643376868,0.283532076,-0.811117617,0.875566706,0.373623878,High
3481.25,Southbury,1.091467136,0.898064195,0.862422973,0.547458641,0.558785301,-0.055652461,0.645716663,0.045016939,-0.671478247,0.26509064,-0.811117617,0.875566706,0.354278406,High
3491,Thomaston,0.229228706,0.330508412,-0.255630241,0.404050475,0.666930909,0.369924208,0.787758137,1.102766097,-0.802051714,-0.404205476,0.314736477,0.490892558,0.269575712,High
3492,Thomaston,0.229228706,0.330508412,-0.753265225,-0.05670974,0.393382368,0.512034895,0.356912117,0.46241347,-0.795728138,-0.450315076,0.314736477,0.490892558,0.086174235,Moderate
3501,Waterbury,-0.887143155,-1.140728423,-1.984522565,-3.452284301,-4.166753012,-1.320846885,-2.512226798,-1.249972883,0.522815135,1.629574197,-0.509398089,-1.231543879,-1.358585888,Very Low
3502,Waterbury,-0.887143155,-1.140728423,-1.470218575,-2.082190079,-1.896770779,-1.990198934,-1.695154206,-2.339275496,0.490176001,1.271562707,-0.509398089,-1.231543879,-1.123406909,Very Low
3503,Waterbury,-0.887143155,-1.140728423,-1.566046003,-1.978595509,-2.05663344,-1.928772642,-1.300978396,-2.254795932,0.470286016,1.035458431,-0.509398089,-1.231543879,-1.112407585,Very Low
3504,Waterbury,-0.887143155,-1.140728423,-2.012584756,-2.790998715,-2.229218493,-2.91802893,-1.797313326,-3.324209516,0.469830751,1.187833963,-0.509398089,-1.231543879,-1.431958547,Very Low
3505,Waterbury,-0.887143155,-1.140728423,-2.099337467,-2.527592491,-3.234584834,-3.004640472,-1.95254018,-0.06584743,0.42811683,1.248908288,-0.509398089,-1.231543879,-1.248027608,Very Low
3508,Waterbury,-0.887143155,-1.140728423,-1.10813309,-2.102692448,-1.894725456,-3.211840568,-1.375539653,-1.603152103,0.575293755,1.840034831,-0.509398089,-1.231543879,-1.05413069,Very Low
3509,Waterbury,-0.887143155,-1.140728423,-0.66411808,-0.686139141,-0.047210287,-0.5010132,0.269323445,-0.416508451,0.11091997,1.028427324,-0.509398089,-1.231543879,-0.38959433,Low
3510,Waterbury,-0.887143155,-1.140728423,-1.347002255,-1.312362928,-1.527690237,-0.972535522,-0.776114198,0.212661426,0.09839751,0.67392524,-0.509398089,-1.231543879,-0.726627876,Very Low
3511,Waterbury,-0.887143155,-1.140728423,-1.094583788,-1.19802669,-0.489023967,-0.453780032,-1.143624456,0.052497814,-0.18635375,0.100918508,-0.509398089,-1.231543879,-0.681732492,Very Low
3512,Waterbury,-0.887143155,-1.140728423,-2.149660244,-2.052365847,-2.007021633,-2.867445103,-1.312458107,-1.39933916,0.334795494,0.828150468,-0.509398089,-1.231543879,-1.19951314,Very Low
